model,generation,instruction_id,error_id,severity,cwe,cwe_category
gemma,gen_1,211,useStlAlgorithm,style,398.0,Other
gemma,gen_1,211,negativeContainerIndex,warning,786.0,Other
gemma,gen_1,211,negativeContainerIndex,warning,786.0,Other
gemma,gen_1,211,negativeContainerIndex,warning,786.0,Other
gemma,gen_1,211,negativeContainerIndex,warning,786.0,Other
gemma,gen_1,211,negativeContainerIndex,warning,786.0,Other
gemma,gen_1,167,useStlAlgorithm,style,398.0,Other
gemma,gen_1,186,useStlAlgorithm,style,398.0,Other
gemma,gen_1,186,unusedVariable,style,563.0,Other
gemma,gen_1,186,unusedVariable,style,563.0,Other
gemma,gen_1,28,unreadVariable,style,563.0,Other
gemma,gen_1,28,unreadVariable,style,563.0,Other
gemma,gen_1,1,stlFindInsert,performance,398.0,Other
gemma,gen_1,225,useStlAlgorithm,style,398.0,Other
gemma,gen_1,225,useStlAlgorithm,style,398.0,Other
gemma,gen_1,225,useStlAlgorithm,style,398.0,Other
gemma,gen_1,68,constVariableReference,style,398.0,Other
gemma,gen_1,68,unreadVariable,style,563.0,Other
gemma,gen_1,236,constVariableReference,style,398.0,Other
gemma,gen_1,236,useStlAlgorithm,style,398.0,Other
gemma,gen_1,62,redundantAssignment,style,563.0,Other
gemma,gen_1,82,unreadVariable,style,563.0,Other
gemma,gen_1,82,unreadVariable,style,563.0,Other
gemma,gen_1,124,duplicateBranch,style,398.0,Other
gemma,gen_1,218,useStlAlgorithm,style,398.0,Other
gemma,gen_1,36,unreadVariable,style,563.0,Other
gemma,gen_1,36,unreadVariable,style,563.0,Other
gemma,gen_1,90,useStlAlgorithm,style,398.0,Other
gemma,gen_1,90,useStlAlgorithm,style,398.0,Other
gemma,gen_1,167,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
gemma,gen_1,167,useStlAlgorithm,style,398.0,Other
gemma,gen_1,167,useStlAlgorithm,style,398.0,Other
gemma,gen_1,167,useStlAlgorithm,style,398.0,Other
gemma,gen_1,167,useStlAlgorithm,style,398.0,Other
gemma,gen_1,167,useStlAlgorithm,style,398.0,Other
gemma,gen_1,167,useStlAlgorithm,style,398.0,Other
gemma,gen_1,167,useStlAlgorithm,style,398.0,Other
gemma,gen_1,167,unreadVariable,style,563.0,Other
gemma,gen_1,10,useStlAlgorithm,style,398.0,Other
gemma,gen_1,55,unreadVariable,style,563.0,Other
gemma,gen_1,55,unreadVariable,style,563.0,Other
gemma,gen_1,100,unreadVariable,style,563.0,Other
gemma,gen_1,100,unreadVariable,style,563.0,Other
gemma,gen_1,56,duplicateCondition,style,398.0,Other
gemma,gen_1,56,useStlAlgorithm,style,398.0,Other
gemma,gen_1,56,useStlAlgorithm,style,398.0,Other
gemma,gen_1,16,duplicateExpression,style,398.0,Other
gemma,gen_1,16,unusedVariable,style,563.0,Other
gemma,gen_1,263,useStlAlgorithm,style,398.0,Other
gemma,gen_1,263,useStlAlgorithm,style,398.0,Other
gemma,gen_1,263,useStlAlgorithm,style,398.0,Other
gemma,gen_1,169,duplicateExpression,style,398.0,Other
gemma,gen_1,169,constVariableReference,style,398.0,Other
gemma,gen_1,169,truncLongCastAssignment,style,197.0,Other
gemma,gen_1,196,constVariableReference,style,398.0,Other
gemma,gen_1,200,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
gemma,gen_1,200,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
gemma,gen_1,200,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
gemma,gen_1,200,useStlAlgorithm,style,398.0,Other
gemma,gen_1,43,useStlAlgorithm,style,398.0,Other
gemma,gen_1,43,useStlAlgorithm,style,398.0,Other
gemma,gen_1,115,unreadVariable,style,563.0,Other
gemma,gen_1,143,useStlAlgorithm,style,398.0,Other
gemma,gen_1,79,useStlAlgorithm,style,398.0,Other
gemma,gen_1,155,duplicateBranch,style,398.0,Other
gemma,gen_1,8,stlFindInsert,performance,398.0,Other
gemma,gen_1,8,stlFindInsert,performance,398.0,Other
gemma,gen_1,8,stlFindInsert,performance,398.0,Other
gemma,gen_1,136,duplicateExpression,style,398.0,Other
gemma,gen_1,136,duplicateExpression,style,398.0,Other
gemma,gen_1,136,duplicateExpression,style,398.0,Other
gemma,gen_1,136,duplicateExpression,style,398.0,Other
gemma,gen_1,187,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
gemma,gen_1,187,useStlAlgorithm,style,398.0,Other
gemma,gen_1,9,useStlAlgorithm,style,398.0,Other
gemma,gen_1,222,useStlAlgorithm,style,398.0,Other
gemma,gen_1,222,useStlAlgorithm,style,398.0,Other
gemma,gen_1,201,unreadVariable,style,563.0,Other
gemma,gen_1,123,useStlAlgorithm,style,398.0,Other
gemma,gen_1,21,variableScope,style,398.0,Other
gemma,gen_1,21,uninitvar,error,457.0,Null / Initialization
gemma,gen_1,182,useStlAlgorithm,style,398.0,Other
gemma,gen_1,214,iterateByValue,performance,398.0,Other
gemma,gen_1,97,arrayIndexThenCheck,style,398.0,Other
gemma,gen_1,30,constVariableReference,style,398.0,Other
gemma,gen_1,30,constVariableReference,style,398.0,Other
gemma,gen_1,30,useStlAlgorithm,style,398.0,Other
gemma,gen_1,239,shadowVariable,style,398.0,Other
gemma,gen_1,239,shadowVariable,style,398.0,Other
gemma,gen_1,239,shadowVariable,style,398.0,Other
gemma,gen_1,239,constVariableReference,style,398.0,Other
gemma,gen_1,102,useStlAlgorithm,style,398.0,Other
gemma,gen_1,231,useStlAlgorithm,style,398.0,Other
gemma,gen_1,231,useStlAlgorithm,style,398.0,Other
gemma,gen_1,231,negativeContainerIndex,warning,786.0,Other
gemma,gen_1,141,variableScope,style,398.0,Other
gemma,gen_1,141,constVariableReference,style,398.0,Other
gemma,gen_1,141,constVariableReference,style,398.0,Other
gemma,gen_1,141,constVariableReference,style,398.0,Other
gemma,gen_1,141,unreadVariable,style,563.0,Other
gemma,gen_1,141,unreadVariable,style,563.0,Other
gemma,gen_1,99,constVariableReference,style,398.0,Other
gemma,gen_1,134,unreadVariable,style,563.0,Other
gemma,gen_1,0,constVariable,style,398.0,Other
gemma,gen_1,0,constVariable,style,398.0,Other
gemma,gen_1,0,useStlAlgorithm,style,398.0,Other
gemma,gen_1,85,useStlAlgorithm,style,398.0,Other
gemma,gen_1,160,knownConditionTrueFalse,style,570.0,Other
gemma,gen_1,160,knownConditionTrueFalse,style,570.0,Other
gemma,gen_1,160,knownConditionTrueFalse,style,570.0,Other
gemma,gen_1,160,knownConditionTrueFalse,style,570.0,Other
gemma,gen_1,188,shadowVariable,style,398.0,Other
gemma,gen_1,188,shadowVariable,style,398.0,Other
gemma,gen_1,108,useStlAlgorithm,style,398.0,Other
gemma,gen_1,118,shadowVariable,style,398.0,Other
gemma,gen_1,118,shadowVariable,style,398.0,Other
gemma,gen_1,118,shadowVariable,style,398.0,Other
gemma,gen_1,118,shadowVariable,style,398.0,Other
gemma,gen_1,118,constVariableReference,style,398.0,Other
gemma,gen_1,118,constVariableReference,style,398.0,Other
gemma,gen_1,118,unreadVariable,style,563.0,Other
gemma,gen_1,20,useStlAlgorithm,style,398.0,Other
gemma,gen_1,142,redundantAssignment,style,563.0,Other
gemma,gen_1,77,constVariableReference,style,398.0,Other
gemma,gen_1,240,constVariableReference,style,398.0,Other
gemma,gen_1,217,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
gemma,gen_1,190,unreadVariable,style,563.0,Other
gemma,gen_1,155,uninitvar,warning,457.0,Null / Initialization
gemma,gen_1,73,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
gemma,gen_1,73,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
gemma,gen_1,73,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
gemma,gen_1,73,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
gemma,gen_1,73,duplicateExpression,style,398.0,Other
gemma,gen_1,73,duplicateExpression,style,398.0,Other
gemma,gen_1,73,duplicateExpression,style,398.0,Other
gemma,gen_1,73,duplicateExpression,style,398.0,Other
gemma,gen_1,142,useStlAlgorithm,style,398.0,Other
gemma,gen_1,206,useStlAlgorithm,style,398.0,Other
gemma,gen_1,233,knownConditionTrueFalse,style,570.0,Other
gemma,gen_1,130,passedByValue,performance,398.0,Other
gemma,gen_1,73,useStlAlgorithm,style,398.0,Other
gemma,gen_1,39,useStlAlgorithm,style,398.0,Other
gemma,gen_1,135,useStlAlgorithm,style,398.0,Other
gemma,gen_1,135,useStlAlgorithm,style,398.0,Other
gemma,gen_1,212,passedByValue,performance,398.0,Other
gemma,gen_1,212,useStlAlgorithm,style,398.0,Other
gemma,gen_1,212,useStlAlgorithm,style,398.0,Other
gemma,gen_1,15,useStlAlgorithm,style,398.0,Other
gemma,gen_1,251,useStlAlgorithm,style,398.0,Other
gemma,gen_1,107,useStlAlgorithm,style,398.0,Other
gemma,gen_1,117,variableScope,style,398.0,Other
gemma,gen_1,117,useStlAlgorithm,style,398.0,Other
gemma,gen_1,117,useStlAlgorithm,style,398.0,Other
gemma,gen_1,117,useStlAlgorithm,style,398.0,Other
gemma,gen_1,117,unreadVariable,style,563.0,Other
gemma,gen_1,117,unreadVariable,style,563.0,Other
gemma,gen_1,20,variableScope,style,398.0,Other
gemma,gen_1,106,duplicateBranch,style,398.0,Other
gemma,gen_1,106,useStlAlgorithm,style,398.0,Other
gemma,gen_1,142,unreadVariable,style,563.0,Other
gemma,gen_1,142,unreadVariable,style,563.0,Other
gemma,gen_1,142,unreadVariable,style,563.0,Other
gemma,gen_1,142,unreadVariable,style,563.0,Other
gemma,gen_1,142,unusedVariable,style,563.0,Other
gemma,gen_1,142,unusedVariable,style,563.0,Other
gemma,gen_1,142,unusedVariable,style,563.0,Other
gemma,gen_1,142,unusedVariable,style,563.0,Other
gemma,gen_1,142,unreadVariable,style,563.0,Other
gemma,gen_1,142,unreadVariable,style,563.0,Other
gemma,gen_1,142,unreadVariable,style,563.0,Other
gemma,gen_1,142,unreadVariable,style,563.0,Other
gemma,gen_1,176,useStlAlgorithm,style,398.0,Other
gemma,gen_1,176,useStlAlgorithm,style,398.0,Other
gemma,gen_1,176,useStlAlgorithm,style,398.0,Other
gemma,gen_1,186,useStlAlgorithm,style,398.0,Other
gemma,gen_1,131,constParameterReference,style,398.0,Other
gemma,gen_1,153,useStlAlgorithm,style,398.0,Other
gemma,gen_1,153,useStlAlgorithm,style,398.0,Other
gemma,gen_1,65,duplicateCondition,style,398.0,Other
gemma,gen_1,65,unreadVariable,style,563.0,Other
gemma,gen_1,65,unreadVariable,style,563.0,Other
gemma,gen_1,191,redundantAssignment,style,563.0,Other
gemma,gen_1,191,redundantAssignment,style,563.0,Other
gemma,gen_1,191,unreadVariable,style,563.0,Other
gemma,gen_1,191,unreadVariable,style,563.0,Other
gemma,gen_1,149,useStlAlgorithm,style,398.0,Other
gemma,gen_1,149,useStlAlgorithm,style,398.0,Other
gemma,gen_1,58,constVariable,style,398.0,Other
gemma,gen_1,58,constVariable,style,398.0,Other
gemma,gen_1,193,useStlAlgorithm,style,398.0,Other
gemma,gen_1,3,duplicateBranch,style,398.0,Other
gemma,gen_1,66,useStlAlgorithm,style,398.0,Other
gemma,gen_1,0,useStlAlgorithm,style,398.0,Other
gemma,gen_1,135,useStlAlgorithm,style,398.0,Other
gemma,gen_1,208,duplicateBranch,style,398.0,Other
gemma,gen_1,208,unreadVariable,style,563.0,Other
gemma,gen_1,226,shadowVariable,style,398.0,Other
gemma,gen_1,226,useStlAlgorithm,style,398.0,Other
gemma,gen_1,226,useStlAlgorithm,style,398.0,Other
gemma,gen_1,226,useStlAlgorithm,style,398.0,Other
gemma,gen_1,226,useStlAlgorithm,style,398.0,Other
gemma,gen_1,162,useStlAlgorithm,style,398.0,Other
gemma,gen_1,149,knownConditionTrueFalse,style,570.0,Other
gemma,gen_1,152,duplicateBranch,style,398.0,Other
gemma,gen_1,152,duplicateBranch,style,398.0,Other
gemma,gen_1,152,duplicateBranch,style,398.0,Other
gemma,gen_1,152,redundantAssignment,style,563.0,Other
gemma,gen_1,152,unreadVariable,style,563.0,Other
gemma,gen_1,152,unreadVariable,style,563.0,Other
gemma,gen_1,78,useStlAlgorithm,style,398.0,Other
gemma,gen_1,14,useStlAlgorithm,style,398.0,Other
gemma,gen_1,14,useStlAlgorithm,style,398.0,Other
gemma,gen_1,204,constVariable,style,398.0,Other
gemma,gen_1,204,constVariable,style,398.0,Other
gemma,gen_1,204,unreadVariable,style,563.0,Other
gemma,gen_1,204,unreadVariable,style,563.0,Other
gemma,gen_1,187,constVariableReference,style,398.0,Other
gemma,gen_1,187,constVariableReference,style,398.0,Other
gemma,gen_1,187,useStlAlgorithm,style,398.0,Other
gemma,gen_1,187,useStlAlgorithm,style,398.0,Other
gemma,gen_1,114,unreadVariable,style,563.0,Other
gemma,gen_1,114,unreadVariable,style,563.0,Other
gemma,gen_1,62,variableScope,style,398.0,Other
gemma,gen_1,8,useStlAlgorithm,style,398.0,Other
gemma,gen_1,125,oppositeInnerCondition,warning,398.0,Other
gemma,gen_1,125,knownConditionTrueFalse,style,570.0,Other
gemma,gen_1,190,useStlAlgorithm,style,398.0,Other
gemma,gen_1,190,useStlAlgorithm,style,398.0,Other
gemma,gen_1,92,passedByValue,performance,398.0,Other
gemma,gen_1,146,variableScope,style,398.0,Other
gemma,gen_1,146,useStlAlgorithm,style,398.0,Other
gemma,gen_1,146,unreadVariable,style,563.0,Other
gemma,gen_1,146,unreadVariable,style,563.0,Other
gemma,gen_1,79,useStlAlgorithm,style,398.0,Other
gemma,gen_1,79,unreadVariable,style,563.0,Other
gemma,gen_1,79,unreadVariable,style,563.0,Other
gemma,gen_1,79,unreadVariable,style,563.0,Other
gemma,gen_1,79,unreadVariable,style,563.0,Other
gemma,gen_1,55,variableScope,style,398.0,Other
gemma,gen_1,55,constVariableReference,style,398.0,Other
gemma,gen_1,55,unreadVariable,style,563.0,Other
gemma,gen_1,112,unreadVariable,style,563.0,Other
gemma,gen_1,112,unreadVariable,style,563.0,Other
gemma,gen_1,112,unreadVariable,style,563.0,Other
gemma,gen_1,112,unreadVariable,style,563.0,Other
gemma,gen_1,45,useStlAlgorithm,style,398.0,Other
gemma,gen_1,45,unreadVariable,style,563.0,Other
gemma,gen_1,45,unreadVariable,style,563.0,Other
gemma,gen_1,45,unreadVariable,style,563.0,Other
gemma,gen_1,45,unreadVariable,style,563.0,Other
gemma,gen_1,140,knownConditionTrueFalse,style,570.0,Other
gemma,gen_1,140,knownConditionTrueFalse,style,570.0,Other
gemma,gen_1,140,knownConditionTrueFalse,style,570.0,Other
gemma,gen_1,140,knownConditionTrueFalse,style,570.0,Other
gemma,gen_1,140,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
gemma,gen_1,140,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
gemma,gen_1,140,duplicateBranch,style,398.0,Other
gemma,gen_1,140,duplicateBranch,style,398.0,Other
gemma,gen_1,140,duplicateExpression,style,398.0,Other
gemma,gen_1,140,duplicateExpression,style,398.0,Other
gemma,gen_1,140,duplicateExpression,style,398.0,Other
gemma,gen_1,140,duplicateExpression,style,398.0,Other
gemma,gen_1,140,duplicateExpression,style,398.0,Other
gemma,gen_1,140,duplicateExpression,style,398.0,Other
gemma,gen_1,140,duplicateExpression,style,398.0,Other
gemma,gen_1,140,duplicateExpression,style,398.0,Other
gemma,gen_1,140,redundantAssignment,style,563.0,Other
gemma,gen_1,140,redundantAssignment,style,563.0,Other
gemma,gen_1,208,constVariableReference,style,398.0,Other
gemma,gen_1,208,constVariableReference,style,398.0,Other
gemma,gen_1,208,useStlAlgorithm,style,398.0,Other
gemma,gen_1,101,constVariable,style,398.0,Other
gemma,gen_1,101,constVariable,style,398.0,Other
gemma,gen_1,53,constVariableReference,style,398.0,Other
gemma,gen_1,53,constVariable,style,398.0,Other
gemma,gen_1,53,constVariable,style,398.0,Other
gemma,gen_1,53,useStlAlgorithm,style,398.0,Other
gemma,gen_1,53,negativeContainerIndex,warning,786.0,Other
gemma,gen_1,56,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
gemma,gen_1,56,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
gemma,gen_1,56,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
gemma,gen_1,56,shadowVariable,style,398.0,Other
gemma,gen_1,69,duplicateBranch,style,398.0,Other
gemma,gen_1,69,unusedVariable,style,563.0,Other
gemma,gen_1,11,useStlAlgorithm,style,398.0,Other
gemma,gen_1,90,redundantInitialization,style,563.0,Other
gemma,gen_1,90,redundantInitialization,style,563.0,Other
gemma,gen_1,90,redundantAssignment,style,563.0,Other
gemma,gen_1,90,redundantAssignment,style,563.0,Other
gemma,gen_1,90,redundantAssignment,style,563.0,Other
gemma,gen_1,90,redundantAssignment,style,563.0,Other
gemma,gen_1,90,redundantAssignment,style,563.0,Other
gemma,gen_1,90,redundantAssignment,style,563.0,Other
gemma,gen_1,90,redundantAssignment,style,563.0,Other
gemma,gen_1,90,useStlAlgorithm,style,398.0,Other
gemma,gen_1,90,useStlAlgorithm,style,398.0,Other
gemma,gen_1,157,constVariable,style,398.0,Other
gemma,gen_1,157,constVariable,style,398.0,Other
gemma,gen_1,157,unreadVariable,style,563.0,Other
gemma,gen_1,157,unreadVariable,style,563.0,Other
gemma,gen_1,222,negativeContainerIndex,warning,786.0,Other
gemma,gen_1,125,useStlAlgorithm,style,398.0,Other
gemma,gen_1,31,knownConditionTrueFalse,style,398.0,Other
gemma,gen_1,31,useStlAlgorithm,style,398.0,Other
gemma,gen_1,31,useStlAlgorithm,style,398.0,Other
gemma,gen_1,124,useStlAlgorithm,style,398.0,Other
gemma,gen_1,124,useStlAlgorithm,style,398.0,Other
gemma,gen_1,59,variableScope,style,398.0,Other
gemma,gen_1,59,constVariableReference,style,398.0,Other
gemma,gen_1,59,constVariableReference,style,398.0,Other
gemma,gen_1,59,useStlAlgorithm,style,398.0,Other
gemma,gen_1,68,knownConditionTrueFalse,style,398.0,Other
gemma,gen_1,68,variableScope,style,398.0,Other
gemma,gen_1,68,unreadVariable,style,563.0,Other
gemma,gen_1,68,unreadVariable,style,563.0,Other
gemma,gen_1,170,unreadVariable,style,563.0,Other
gemma,gen_1,170,unreadVariable,style,563.0,Other
gemma,gen_1,29,constVariableReference,style,398.0,Other
gemma,gen_1,29,useStlAlgorithm,style,398.0,Other
gemma,gen_1,29,unreadVariable,style,563.0,Other
gemma,gen_1,29,unreadVariable,style,563.0,Other
gemma,gen_1,229,duplicateCondition,style,398.0,Other
gemma,gen_1,229,useStlAlgorithm,style,398.0,Other
gemma,gen_1,229,useStlAlgorithm,style,398.0,Other
gemma,gen_1,229,unreadVariable,style,563.0,Other
gemma,gen_1,80,variableScope,style,398.0,Other
gemma,gen_1,80,unreadVariable,style,563.0,Other
gemma,gen_1,80,unreadVariable,style,563.0,Other
gemma,gen_1,80,unreadVariable,style,563.0,Other
gemma,gen_1,80,unreadVariable,style,563.0,Other
gemma,gen_1,161,useStlAlgorithm,style,398.0,Other
gemma,gen_1,17,useStlAlgorithm,style,398.0,Other
gemma,gen_1,228,variableScope,style,398.0,Other
gemma,gen_1,181,useStlAlgorithm,style,398.0,Other
gemma,gen_1,31,useStlAlgorithm,style,398.0,Other
gemma,gen_1,152,constVariableReference,style,398.0,Other
gemma,gen_1,6,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
gemma,gen_1,63,constVariableReference,style,398.0,Other
gemma,gen_1,63,useStlAlgorithm,style,398.0,Other
gemma,gen_1,63,unreadVariable,style,563.0,Other
gemma,gen_1,63,unreadVariable,style,563.0,Other
gemma,gen_1,246,duplicateBranch,style,398.0,Other
gemma,gen_1,25,constVariable,style,398.0,Other
gemma,gen_1,32,useStlAlgorithm,style,398.0,Other
gemma,gen_1,32,useStlAlgorithm,style,398.0,Other
gemma,gen_1,213,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
gemma,gen_1,213,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
gemma,gen_1,213,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
gemma,gen_1,213,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
gemma,gen_1,213,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
gemma,gen_1,13,compareValueOutOfTypeRangeError,style,398.0,Other
gemma,gen_1,13,compareValueOutOfTypeRangeError,style,398.0,Other
gemma,gen_1,172,multiCondition,style,398.0,Other
gemma,gen_1,172,multiCondition,style,398.0,Other
gemma,gen_1,172,multiCondition,style,398.0,Other
gemma,gen_1,172,unreadVariable,style,563.0,Other
gemma,gen_1,172,unreadVariable,style,563.0,Other
gemma,gen_1,123,variableScope,style,398.0,Other
gemma,gen_1,123,variableScope,style,398.0,Other
gemma,gen_1,123,variableScope,style,398.0,Other
gemma,gen_1,123,variableScope,style,398.0,Other
gemma,gen_1,123,unreadVariable,style,563.0,Other
gemma,gen_1,123,unreadVariable,style,563.0,Other
gemma,gen_1,123,unreadVariable,style,563.0,Other
gemma,gen_1,123,unreadVariable,style,563.0,Other
gemma,gen_1,123,unreadVariable,style,563.0,Other
gemma,gen_1,123,unreadVariable,style,563.0,Other
gemma,gen_1,123,unreadVariable,style,563.0,Other
gemma,gen_1,123,unreadVariable,style,563.0,Other
gemma,gen_1,123,unreadVariable,style,563.0,Other
gemma,gen_1,123,unreadVariable,style,563.0,Other
gemma,gen_1,123,unreadVariable,style,563.0,Other
gemma,gen_1,123,unreadVariable,style,563.0,Other
gemma,gen_1,123,unreadVariable,style,563.0,Other
gemma,gen_1,123,unreadVariable,style,563.0,Other
gemma,gen_1,32,shiftTooManyBits,error,758.0,Logic / Undefined Behavior
gemma,gen_1,32,shiftTooManyBitsSigned,portability,758.0,Logic / Undefined Behavior
gemma,gen_1,158,useStlAlgorithm,style,398.0,Other
gemma,gen_1,126,useStlAlgorithm,style,398.0,Other
gemma,gen_1,158,useStlAlgorithm,style,398.0,Other
