file,model,gen,batch,problem_key,total_diagnostics,warnings,errors,notes,bugprone,performance,modernize,readability,cppcoreguidelines,cert,analyzer,compiler_warning,misc,hicpp,other
qwen/gen_2/00001_2/0203_845_B._Luba_And_The_Ticket,qwen,gen_2,00001_2,845_B._Luba_And_The_Ticket,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0066_1046_D._Interstellar_battle,qwen,gen_2,00001_2,1046_D._Interstellar_battle,8,8,0,0,1,0,7,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0032_886_D._Restoration_of_string,qwen,gen_2,00001_2,886_D._Restoration_of_string,6,6,0,0,2,0,4,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0189_46_C._Hamsters_and_Tigers,qwen,gen_2,00001_2,46_C._Hamsters_and_Tigers,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0273_42_A._Guilty___to_the_kitchen_,qwen,gen_2,00001_2,42_A._Guilty___to_the_kitchen_,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0210_p02603_M-SOLUTIONS_Programming_Contest_2020_-_Road_to_Millionaire,qwen,gen_2,00001_2,p02603_M-SOLUTIONS_Programming_Contest_2020_-_Road_to_Millionaire,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0161_1225_B1._TV_Subscriptions__Easy_Version_,qwen,gen_2,00001_2,1225_B1._TV_Subscriptions__Easy_Version_,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0157_1148_C._Crazy_Diamond,qwen,gen_2,00001_2,1148_C._Crazy_Diamond,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0194_591_C._Median_Smoothing,qwen,gen_2,00001_2,591_C._Median_Smoothing,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0282_638_D._Three-dimensional_Turtle_Super_Computer_,qwen,gen_2,00001_2,638_D._Three-dimensional_Turtle_Super_Computer_,6,6,0,0,1,0,5,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0192_543_C._Remembering_Strings,qwen,gen_2,00001_2,543_C._Remembering_Strings,7,7,0,0,0,0,7,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0267_287_D._Shifting,qwen,gen_2,00001_2,287_D._Shifting,5,5,0,0,3,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0031_85_D._Sum_of_Medians,qwen,gen_2,00001_2,85_D._Sum_of_Medians,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0208_961_F._k-substrings,qwen,gen_2,00001_2,961_F._k-substrings,4,4,0,0,1,0,3,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0088_157_A._Game_Outcome,qwen,gen_2,00001_2,157_A._Game_Outcome,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0280_596_E._Wilbur_and_Strings,qwen,gen_2,00001_2,596_E._Wilbur_and_Strings,11,11,0,0,0,0,10,0,0,0,1,0,0,0,0
qwen/gen_2/00001_2/0234_p02110_Settler,qwen,gen_2,00001_2,p02110_Settler,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0092_248_A._Cupboards,qwen,gen_2,00001_2,248_A._Cupboards,4,4,0,0,2,1,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0134_p00100_Sale_Result,qwen,gen_2,00001_2,p00100_Sale_Result,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0025_724_F._Uniformly_Branched_Trees,qwen,gen_2,00001_2,724_F._Uniformly_Branched_Trees,5,5,0,0,1,0,4,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0236_p02398_How_Many_Divisors_,qwen,gen_2,00001_2,p02398_How_Many_Divisors_,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0118_903_D._Almost_Difference,qwen,gen_2,00001_2,903_D._Almost_Difference,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0179_233_C._Cycles,qwen,gen_2,00001_2,233_C._Cycles,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0264_215_A._Bicycle_Chain,qwen,gen_2,00001_2,215_A._Bicycle_Chain,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0019_586_F._Lizard_Era__Beginning,qwen,gen_2,00001_2,586_F._Lizard_Era__Beginning,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0152_1036_B._Diagonal_Walking_v.2,qwen,gen_2,00001_2,1036_B._Diagonal_Walking_v.2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0272_401_E._Olympic_Games,qwen,gen_2,00001_2,401_E._Olympic_Games,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0163_1267_L._Lexicography,qwen,gen_2,00001_2,1267_L._Lexicography,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0201_799_D._Field_expansion,qwen,gen_2,00001_2,799_D._Field_expansion,4,4,0,0,2,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0007_29_E._Quarrel,qwen,gen_2,00001_2,29_E._Quarrel,5,5,0,0,1,0,4,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0255_139_D._Digits_Permutations,qwen,gen_2,00001_2,139_D._Digits_Permutations,5,5,0,0,4,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0158_1169_E._And_Reachability,qwen,gen_2,00001_2,1169_E._And_Reachability,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0165_1310_B._Double_Elimination,qwen,gen_2,00001_2,1310_B._Double_Elimination,3,3,0,0,0,0,2,0,0,0,1,0,0,0,0
qwen/gen_2/00001_2/0127_p03080_ExaWizards_2019_-_Red_or_Blue,qwen,gen_2,00001_2,p03080_ExaWizards_2019_-_Red_or_Blue,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0110_720_C._Homework,qwen,gen_2,00001_2,720_C._Homework,3,3,0,0,1,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0266_263_D._Cycle_in_Graph,qwen,gen_2,00001_2,263_D._Cycle_in_Graph,4,4,0,0,2,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0288_779_A._Pupils_Redistribution,qwen,gen_2,00001_2,779_A._Pupils_Redistribution,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0035_958_E2._Guard_Duty__medium_,qwen,gen_2,00001_2,958_E2._Guard_Duty__medium_,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0082_1408_A._Circle_Coloring,qwen,gen_2,00001_2,1408_A._Circle_Coloring,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0069_1140_B._Good_String,qwen,gen_2,00001_2,1140_B._Good_String,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0052_p00781_Lattice_Practices,qwen,gen_2,00001_2,p00781_Lattice_Practices,6,4,2,0,1,0,3,0,0,0,0,2,0,0,0
qwen/gen_2/00001_2/0047_p04048_AtCoder_Grand_Contest_001_-_Mysterious_Light,qwen,gen_2,00001_2,p04048_AtCoder_Grand_Contest_001_-_Mysterious_Light,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0145_p01770_Arojam_s_Mask,qwen,gen_2,00001_2,p01770_Arojam_s_Mask,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0015_488_C._Fight_the_Monster,qwen,gen_2,00001_2,488_C._Fight_the_Monster,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0223_p00483_Planetary_Exploration,qwen,gen_2,00001_2,p00483_Planetary_Exploration,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0259_1493_C._K-beautiful_Strings,qwen,gen_2,00001_2,1493_C._K-beautiful_Strings,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0227_p01076_Graph_Making,qwen,gen_2,00001_2,p01076_Graph_Making,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0162_1249_D1._Too_Many_Segments__easy_version_,qwen,gen_2,00001_2,1249_D1._Too_Many_Segments__easy_version_,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0153_1059_A._Cashier,qwen,gen_2,00001_2,1059_A._Cashier,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0231_p01684_Venn_Diagram,qwen,gen_2,00001_2,p01684_Venn_Diagram,3,3,0,0,1,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0126_p02943_AtCoder_Grand_Contest_037_-_Reversing_and_Concatenating,qwen,gen_2,00001_2,p02943_AtCoder_Grand_Contest_037_-_Reversing_and_Concatenating,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0200_774_D._Lie_or_Truth,qwen,gen_2,00001_2,774_D._Lie_or_Truth,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0219_p03932_square869120Contest__3_-_Souvenirs,qwen,gen_2,00001_2,p03932_square869120Contest__3_-_Souvenirs,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0122_9_E._Interesting_Graph_and_Apples,qwen,gen_2,00001_2,9_E._Interesting_Graph_and_Apples,12,12,0,0,2,0,10,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0252_1336_F._Journey,qwen,gen_2,00001_2,1336_F._Journey,16,9,7,0,5,0,4,0,0,0,0,7,0,0,0
qwen/gen_2/00001_2/0041_p03107_AtCoder_Beginner_Contest_120_-_Unification,qwen,gen_2,00001_2,p03107_AtCoder_Beginner_Contest_120_-_Unification,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0039_p02834_AtCoder_Beginner_Contest_148_-_Playing_Tag_on_Tree,qwen,gen_2,00001_2,p02834_AtCoder_Beginner_Contest_148_-_Playing_Tag_on_Tree,3,3,0,0,0,0,2,0,0,0,1,0,0,0,0
qwen/gen_2/00001_2/0277_521_C._Pluses_everywhere,qwen,gen_2,00001_2,521_C._Pluses_everywhere,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0038_p02705_AtCoder_Beginner_Contest_163_-_Circle_Pond,qwen,gen_2,00001_2,p02705_AtCoder_Beginner_Contest_163_-_Circle_Pond,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0087_1525_D._Armchairs,qwen,gen_2,00001_2,1525_D._Armchairs,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0058_p01646_Dictionary,qwen,gen_2,00001_2,p01646_Dictionary,4,4,0,0,0,2,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0073_1216_D._Swords,qwen,gen_2,00001_2,1216_D._Swords,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0144_p01609_One,qwen,gen_2,00001_2,p01609_One,8,7,1,0,0,0,7,0,0,0,0,1,0,0,0
qwen/gen_2/00001_2/0054_p01046_Yu-kun_Likes_a_lot_of_Money,qwen,gen_2,00001_2,p01046_Yu-kun_Likes_a_lot_of_Money,10,10,0,0,0,0,9,0,0,0,1,0,0,0,0
qwen/gen_2/00001_2/0213_p03003_AtCoder_Beginner_Contest_130_-_Common_Subsequence,qwen,gen_2,00001_2,p03003_AtCoder_Beginner_Contest_130_-_Common_Subsequence,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0062_p02211_Apple_Adventure,qwen,gen_2,00001_2,p02211_Apple_Adventure,6,6,0,0,2,0,4,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0055_p01179_Cousin_s_Aunt,qwen,gen_2,00001_2,p01179_Cousin_s_Aunt,8,8,0,0,2,2,4,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0220_p00025_Hit_and_Blow,qwen,gen_2,00001_2,p00025_Hit_and_Blow,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0193_56_E._Domino_Principle,qwen,gen_2,00001_2,56_E._Domino_Principle,4,4,0,0,1,0,3,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0106_626_D._Jerry_s_Protest,qwen,gen_2,00001_2,626_D._Jerry_s_Protest,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0024_702_E._Analysis_of_Pathes_in_Functional_Graph,qwen,gen_2,00001_2,702_E._Analysis_of_Pathes_in_Functional_Graph,8,8,0,0,2,0,6,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0169_1396_A._Multiples_of_Length,qwen,gen_2,00001_2,1396_A._Multiples_of_Length,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0004_228_D._Zigzag,qwen,gen_2,00001_2,228_D._Zigzag,13,13,0,0,9,0,4,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0142_p01289_Strange_Couple,qwen,gen_2,00001_2,p01289_Strange_Couple,13,13,0,0,0,0,13,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0275_474_C._Captain_Marmot,qwen,gen_2,00001_2,474_C._Captain_Marmot,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0077_1301_B._Motarack_s_Birthday,qwen,gen_2,00001_2,1301_B._Motarack_s_Birthday,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0046_p03889_CODE_FESTIVAL_2016_Relay__Parallel__-_Mirror_String,qwen,gen_2,00001_2,p03889_CODE_FESTIVAL_2016_Relay__Parallel__-_Mirror_String,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0160_1206_F._Almost_All,qwen,gen_2,00001_2,1206_F._Almost_All,4,4,0,0,1,0,3,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0009_348_A._Mafia,qwen,gen_2,00001_2,348_A._Mafia,3,3,0,0,0,1,1,0,0,0,1,0,0,0,0
qwen/gen_2/00001_2/0239_1062_D._Fun_with_Integers,qwen,gen_2,00001_2,1062_D._Fun_with_Integers,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0075_1257_G._Divisor_Set,qwen,gen_2,00001_2,1257_G._Divisor_Set,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0042_p03254_AtCoder_Grand_Contest_027_-_Candy_Distribution_Again,qwen,gen_2,00001_2,p03254_AtCoder_Grand_Contest_027_-_Candy_Distribution_Again,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0268_312_D._Cats_Transport,qwen,gen_2,00001_2,312_D._Cats_Transport,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0229_p01346_Ropeway,qwen,gen_2,00001_2,p01346_Ropeway,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0244_1173_E2._Nauuo_and_Pictures__hard_version_,qwen,gen_2,00001_2,1173_E2._Nauuo_and_Pictures__hard_version_,8,8,0,0,1,0,7,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0002_180_D._Name,qwen,gen_2,00001_2,180_D._Name,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0033_909_D._Colorful_Points,qwen,gen_2,00001_2,909_D._Colorful_Points,4,4,0,0,2,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0131_p03694_AtCoder_Beginner_Contest_064_-_Traveling_AtCoDeer_Problem,qwen,gen_2,00001_2,p03694_AtCoder_Beginner_Contest_064_-_Traveling_AtCoDeer_Problem,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0101_483_B._Friends_and_Presents,qwen,gen_2,00001_2,483_B._Friends_and_Presents,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0108_675_E._Trains_and_Statistic,qwen,gen_2,00001_2,675_E._Trains_and_Statistic,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0233_p01963_Separate_String,qwen,gen_2,00001_2,p01963_Separate_String,12,12,0,0,4,1,6,0,0,0,1,0,0,0,0
qwen/gen_2/00001_2/0132_p03849_AtCoder_Regular_Contest_066_-_Xor_Sum,qwen,gen_2,00001_2,p03849_AtCoder_Regular_Contest_066_-_Xor_Sum,4,4,0,0,1,0,3,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0177_187_B._AlgoRace,qwen,gen_2,00001_2,187_B._AlgoRace,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0011_392_D._Three_Arrays,qwen,gen_2,00001_2,392_D._Three_Arrays,7,7,0,0,1,1,5,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0228_p01210_Speed,qwen,gen_2,00001_2,p01210_Speed,7,7,0,0,1,2,3,0,0,0,1,0,0,0,0
qwen/gen_2/00001_2/0242_1131_E._String_Multiplication,qwen,gen_2,00001_2,1131_E._String_Multiplication,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0027_76_B._Mice,qwen,gen_2,00001_2,76_B._Mice,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0083_1428_D._Bouncing_Boomerangs,qwen,gen_2,00001_2,1428_D._Bouncing_Boomerangs,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0184_352_E._Jeff_and_Brackets,qwen,gen_2,00001_2,352_E._Jeff_and_Brackets,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0281_618_B._Guess_the_Permutation,qwen,gen_2,00001_2,618_B._Guess_the_Permutation,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0095_343_B._Alternating_Current,qwen,gen_2,00001_2,343_B._Alternating_Current,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0247_1230_A._Dawid_and_Bags_of_Candies,qwen,gen_2,00001_2,1230_A._Dawid_and_Bags_of_Candies,3,3,0,0,0,0,2,0,0,0,1,0,0,0,0
qwen/gen_2/00001_2/0045_p03725_AtCoder_Grand_Contest_014_-_Closed_Rooms,qwen,gen_2,00001_2,p03725_AtCoder_Grand_Contest_014_-_Closed_Rooms,6,6,0,0,0,0,2,0,0,0,4,0,0,0,0
qwen/gen_2/00001_2/0022_656_E._Out_of_Controls,qwen,gen_2,00001_2,656_E._Out_of_Controls,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0064_1003_D._Coins_and_Queries,qwen,gen_2,00001_2,1003_D._Coins_and_Queries,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0181_282_B._Painting_Eggs,qwen,gen_2,00001_2,282_B._Painting_Eggs,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0243_1152_A._Neko_Finds_Grapes,qwen,gen_2,00001_2,1152_A._Neko_Finds_Grapes,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0171_1438_C._Engineer_Artem,qwen,gen_2,00001_2,1438_C._Engineer_Artem,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0279_575_B._Bribes,qwen,gen_2,00001_2,575_B._Bribes,8,8,0,0,1,0,7,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0204_865_D._Buy_Low_Sell_High,qwen,gen_2,00001_2,865_D._Buy_Low_Sell_High,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0254_1379_F1._Chess_Strikes_Back__easy_version_,qwen,gen_2,00001_2,1379_F1._Chess_Strikes_Back__easy_version_,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0285_712_D._Memory_and_Scores,qwen,gen_2,00001_2,712_D._Memory_and_Scores,5,5,0,0,1,1,3,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0094_319_B._Psychos_in_a_Line,qwen,gen_2,00001_2,319_B._Psychos_in_a_Line,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0222_p00313_Secret_Investigation,qwen,gen_2,00001_2,p00313_Secret_Investigation,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0037_p02574_AtCoder_Beginner_Contest_177_-_Coprime,qwen,gen_2,00001_2,p02574_AtCoder_Beginner_Contest_177_-_Coprime,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0063_p02365_Minimum-Cost_Arborescence,qwen,gen_2,00001_2,p02365_Minimum-Cost_Arborescence,10,9,1,0,1,0,8,0,0,0,0,1,0,0,0
qwen/gen_2/00001_2/0289_802_I._Fake_News__hard_,qwen,gen_2,00001_2,802_I._Fake_News__hard_,5,4,1,0,2,0,2,0,0,0,0,1,0,0,0
qwen/gen_2/00001_2/0079_1344_A._Hilbert_s_Hotel,qwen,gen_2,00001_2,1344_A._Hilbert_s_Hotel,3,3,0,0,1,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0012_415_E._Mashmokh_and_Reverse_Operation,qwen,gen_2,00001_2,415_E._Mashmokh_and_Reverse_Operation,5,5,0,0,2,0,3,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0103_556_C._Case_of_Matryoshkas,qwen,gen_2,00001_2,556_C._Case_of_Matryoshkas,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0084_1451_D._Circle_Game,qwen,gen_2,00001_2,1451_D._Circle_Game,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0202_819_D._Mister_B_and_Astronomers,qwen,gen_2,00001_2,819_D._Mister_B_and_Astronomers,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0283_666_B._World_Tour,qwen,gen_2,00001_2,666_B._World_Tour,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0117_87_B._Vasya_and_Types,qwen,gen_2,00001_2,87_B._Vasya_and_Types,4,4,0,0,0,2,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0128_p03225_Tenka1_Programmer_Contest_-_Equilateral,qwen,gen_2,00001_2,p03225_Tenka1_Programmer_Contest_-_Equilateral,3,3,0,0,1,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0005_252_B._Unsorting_Array,qwen,gen_2,00001_2,252_B._Unsorting_Array,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0284_690_A1._Collective_Mindsets__easy_,qwen,gen_2,00001_2,690_A1._Collective_Mindsets__easy_,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0138_p00748_Pollock_s_conjecture,qwen,gen_2,00001_2,p00748_Pollock_s_conjecture,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0071_1180_E._Serge_and_Dining_Room,qwen,gen_2,00001_2,1180_E._Serge_and_Dining_Room,8,6,2,0,0,0,6,0,0,0,0,2,0,0,0
qwen/gen_2/00001_2/0036_985_A._Chess_Placing,qwen,gen_2,00001_2,985_A._Chess_Placing,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0023_67_E._Save_the_City_,qwen,gen_2,00001_2,67_E._Save_the_City_,11,10,1,0,2,0,7,0,0,0,0,2,0,0,0
qwen/gen_2/00001_2/0249_1271_C._Shawarma_Tent,qwen,gen_2,00001_2,1271_C._Shawarma_Tent,5,2,3,0,0,0,2,0,0,0,0,3,0,0,0
qwen/gen_2/00001_2/0185_377_A._Maze,qwen,gen_2,00001_2,377_A._Maze,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0221_p00156_Moats_around_the_Castle,qwen,gen_2,00001_2,p00156_Moats_around_the_Castle,9,9,0,0,0,0,9,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0156_1121_A._Technogoblet_of_Fire,qwen,gen_2,00001_2,1121_A._Technogoblet_of_Fire,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0030_83_C._Track,qwen,gen_2,00001_2,83_C._Track,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0100_45_H._Road_Problem,qwen,gen_2,00001_2,45_H._Road_Problem,9,9,0,0,2,0,7,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0060_p01931_Check_answers,qwen,gen_2,00001_2,p01931_Check_answers,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0230_p01516_Milky_Way,qwen,gen_2,00001_2,p01516_Milky_Way,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0155_10_B._Cinema_Cashier,qwen,gen_2,00001_2,10_B._Cinema_Cashier,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0253_1359_D._Yet_Another_Yet_Another_Task,qwen,gen_2,00001_2,1359_D._Yet_Another_Yet_Another_Task,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0099_438_A._The_Child_and_Toy,qwen,gen_2,00001_2,438_A._The_Child_and_Toy,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0102_507_B._Amr_and_Pins,qwen,gen_2,00001_2,507_B._Amr_and_Pins,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0107_650_B._Image_Preview,qwen,gen_2,00001_2,650_B._Image_Preview,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0076_1281_B._Azamon_Web_Services,qwen,gen_2,00001_2,1281_B._Azamon_Web_Services,6,6,0,0,2,0,3,0,0,0,1,0,0,0,0
qwen/gen_2/00001_2/0187_421_D._Bug_in_Code,qwen,gen_2,00001_2,421_D._Bug_in_Code,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0217_p03603_AtCoder_Regular_Contest_083_-_Bichrome_Tree,qwen,gen_2,00001_2,p03603_AtCoder_Regular_Contest_083_-_Bichrome_Tree,3,3,0,0,1,0,2,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0245_1191_C._Tokitsukaze_and_Discard_Items,qwen,gen_2,00001_2,1191_C._Tokitsukaze_and_Discard_Items,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0
qwen/gen_2/00001_2/0251_1315_D._Recommendations,qwen,gen_2,00001_2,1315_D._Recommendations,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0
