sample_id,model,generation,batch,problem_key,error_id,severity,cwe,message
qwen/gen_1/00001/0161_1187_G._Gang_Up,qwen,gen_1,00001,1187 g gang up,shadowVariable,style,398,Local variable 'd' shadows outer variable
qwen/gen_1/00001/0230_p01210_Speed,qwen,gen_1,00001,p01210 speed,unhandledChar,error,,The code contains unhandled character(s) (character code=230). Neither unicode nor extended ascii is supported.
qwen/gen_1/00001/0008_323_C._Two_permutations,qwen,gen_1,00001,323 c two permutations,variableScope,style,398,The scope of the variable 'ans' can be reduced.
qwen/gen_1/00001/0263_1543_B._Customising_the_Track,qwen,gen_1,00001,1543 b customising the track,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
qwen/gen_1/00001/0073_1199_E._Matching_vs_Independent_Set,qwen,gen_1,00001,1199 e matching vs independent set,shadowVariable,style,398,Local variable 'v' shadows outer variable
qwen/gen_1/00001/0073_1199_E._Matching_vs_Independent_Set,qwen,gen_1,00001,1199 e matching vs independent set,shadowVariable,style,398,Local variable 'v' shadows outer variable
qwen/gen_1/00001/0073_1199_E._Matching_vs_Independent_Set,qwen,gen_1,00001,1199 e matching vs independent set,shadowVariable,style,398,Local variable 'v' shadows outer variable
qwen/gen_1/00001/0158_1121_A._Technogoblet_of_Fire,qwen,gen_1,00001,1121 a technogoblet of fire,constVariableReference,style,398,Variable 'c' can be declared as reference to const
qwen/gen_1/00001/0158_1121_A._Technogoblet_of_Fire,qwen,gen_1,00001,1121 a technogoblet of fire,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
qwen/gen_1/00001/0265_191_A._Dynasty_Puzzles,qwen,gen_1,00001,191 a dynasty puzzles,useStlAlgorithm,style,398,Consider using std::find_if algorithm instead of a raw loop.
qwen/gen_1/00001/0265_191_A._Dynasty_Puzzles,qwen,gen_1,00001,191 a dynasty puzzles,unreadVariable,style,563,Variable 'visited[current]' is assigned a value that is never used.
qwen/gen_1/00001/0265_191_A._Dynasty_Puzzles,qwen,gen_1,00001,191 a dynasty puzzles,unusedVariable,style,563,Unused variable: q
qwen/gen_1/00001/0261_1493_C._K-beautiful_Strings,qwen,gen_1,00001,1493 c k beautiful strings,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
qwen/gen_1/00001/0014_464_D._World_of_Darkraft_-_2,qwen,gen_1,00001,464 d world of darkraft 2,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
qwen/gen_1/00001/0290_779_A._Pupils_Redistribution,qwen,gen_1,00001,779 a pupils redistribution,unreadVariable,style,563,Variable 'diff' is assigned a value that is never used.
qwen/gen_1/00001/0290_779_A._Pupils_Redistribution,qwen,gen_1,00001,779 a pupils redistribution,unreadVariable,style,563,Variable 'diff' is assigned a value that is never used.
qwen/gen_1/00001/0184_305_A._Strange_Addition,qwen,gen_1,00001,305 a strange addition,constVariableReference,style,398,Variable 'x' can be declared as reference to const
qwen/gen_1/00001/0184_305_A._Strange_Addition,qwen,gen_1,00001,305 a strange addition,constVariableReference,style,398,Variable 'y' can be declared as reference to const
qwen/gen_1/00001/0184_305_A._Strange_Addition,qwen,gen_1,00001,305 a strange addition,constVariableReference,style,398,Variable 'x' can be declared as reference to const
qwen/gen_1/00001/0184_305_A._Strange_Addition,qwen,gen_1,00001,305 a strange addition,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
qwen/gen_1/00001/0282_596_E._Wilbur_and_Strings,qwen,gen_1,00001,596 e wilbur and strings,unreadVariable,style,563,Variable 'nd' is assigned a value that is never used.
qwen/gen_1/00001/0282_596_E._Wilbur_and_Strings,qwen,gen_1,00001,596 e wilbur and strings,unreadVariable,style,563,Variable 'nd' is assigned a value that is never used.
qwen/gen_1/00001/0039_p02834_AtCoder_Beginner_Contest_148_-_Playing_Tag_on_Tree,qwen,gen_1,00001,p02834 atcoder beginner contest 148 playing tag on tree,duplicateExpression,style,398,Same expression on both sides of '<'.
qwen/gen_1/00001/0039_p02834_AtCoder_Beginner_Contest_148_-_Playing_Tag_on_Tree,qwen,gen_1,00001,p02834 atcoder beginner contest 148 playing tag on tree,selfAssignment,style,398,Redundant assignment of 'farthest[to]' to itself.
qwen/gen_1/00001/0119_87_B._Vasya_and_Types,qwen,gen_1,00001,87 b vasya and types,variableScope,style,398,The scope of the variable 'b' can be reduced.
qwen/gen_1/00001/0119_87_B._Vasya_and_Types,qwen,gen_1,00001,87 b vasya and types,unreadVariable,style,563,Variable 'ptr' is assigned a value that is never used.
qwen/gen_1/00001/0119_87_B._Vasya_and_Types,qwen,gen_1,00001,87 b vasya and types,unreadVariable,style,563,Variable 'ref' is assigned a value that is never used.
qwen/gen_1/00001/0119_87_B._Vasya_and_Types,qwen,gen_1,00001,87 b vasya and types,unusedVariable,style,563,Unused variable: s
qwen/gen_1/00001/0020_609_B._The_Best_Gift,qwen,gen_1,00001,609 b the best gift,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
qwen/gen_1/00001/0082_1386_A._Colors,qwen,gen_1,00001,1386 a colors,variableScope,style,398,The scope of the variable 'mid' can be reduced.
qwen/gen_1/00001/0232_p01516_Milky_Way,qwen,gen_1,00001,p01516 milky way,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
qwen/gen_1/00001/0204_819_D._Mister_B_and_Astronomers,qwen,gen_1,00001,819 d mister b and astronomers,negativeContainerIndex,warning,786,Array index -1 is out of bounds.
qwen/gen_1/00001/0233_p01684_Venn_Diagram,qwen,gen_1,00001,p01684 venn diagram,legacyUninitvar,error,457,Uninitialized variable: d
qwen/gen_1/00001/0210_961_F._k-substrings,qwen,gen_1,00001,961 f k substrings,passedByValue,performance,398,Function parameter 's' should be passed by const reference.
qwen/gen_1/00001/0101_438_A._The_Child_and_Toy,qwen,gen_1,00001,438 a the child and toy,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
qwen/gen_1/00001/0101_438_A._The_Child_and_Toy,qwen,gen_1,00001,438 a the child and toy,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
qwen/gen_1/00001/0000_152_E._Garden,qwen,gen_1,00001,152 e garden,negativeIndex,error,786,"Array 'dx[4]' accessed at index -1, which is out of bounds."
qwen/gen_1/00001/0000_152_E._Garden,qwen,gen_1,00001,152 e garden,negativeIndex,error,786,"Array 'dy[4]' accessed at index -1, which is out of bounds."
qwen/gen_1/00001/0000_152_E._Garden,qwen,gen_1,00001,152 e garden,constVariableReference,style,398,Variable 'y' can be declared as reference to const
qwen/gen_1/00001/0000_152_E._Garden,qwen,gen_1,00001,152 e garden,constVariableReference,style,398,Variable 'x' can be declared as reference to const
qwen/gen_1/00001/0000_152_E._Garden,qwen,gen_1,00001,152 e garden,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
qwen/gen_1/00001/0000_152_E._Garden,qwen,gen_1,00001,152 e garden,negativeContainerIndex,warning,786,Array index -1 is out of bounds.
qwen/gen_1/00001/0007_29_E._Quarrel,qwen,gen_1,00001,29 e quarrel,constParameterReference,style,398,Parameter 'parent' can be declared as reference to const
qwen/gen_1/00001/0215_p03003_AtCoder_Beginner_Contest_130_-_Common_Subsequence,qwen,gen_1,00001,p03003 atcoder beginner contest 130 common subsequence,duplicateCondition,style,398,The if condition is the same as the previous if condition
qwen/gen_1/00001/0023_67_E._Save_the_City_,qwen,gen_1,00001,67 e save the city,constParameter,style,398,Parameter 'polygon' can be declared as const array
qwen/gen_1/00001/0023_67_E._Save_the_City_,qwen,gen_1,00001,67 e save the city,uninitvar,warning,457,"Uninitialized variables: polygon.x, polygon.y"
qwen/gen_1/00001/0216_p03143_NIKKEI_Programming_Contest_2019_-_Weights_on_Vertices_and_Edges,qwen,gen_1,00001,p03143 nikkei programming contest 2019 weights on vertices and edges,syntaxError,error,,Unmatched ')'. Configuration: ''.
qwen/gen_1/00001/0113_741_E._Arpa_s_abnormal_DNA_and_Mehrdad_s_deep_interest,qwen,gen_1,00001,741 e arpa s abnormal dna and mehrdad s deep interest,constParameterReference,style,398,Parameter 'pref_S' can be declared as reference to const
qwen/gen_1/00001/0113_741_E._Arpa_s_abnormal_DNA_and_Mehrdad_s_deep_interest,qwen,gen_1,00001,741 e arpa s abnormal dna and mehrdad s deep interest,constParameterReference,style,398,Parameter 'pref_T' can be declared as reference to const
qwen/gen_1/00001/0113_741_E._Arpa_s_abnormal_DNA_and_Mehrdad_s_deep_interest,qwen,gen_1,00001,741 e arpa s abnormal dna and mehrdad s deep interest,constParameterReference,style,398,Parameter 'suf_S' can be declared as reference to const
qwen/gen_1/00001/0113_741_E._Arpa_s_abnormal_DNA_and_Mehrdad_s_deep_interest,qwen,gen_1,00001,741 e arpa s abnormal dna and mehrdad s deep interest,constParameterReference,style,398,Parameter 'suf_T' can be declared as reference to const
qwen/gen_1/00001/0194_543_C._Remembering_Strings,qwen,gen_1,00001,543 c remembering strings,shiftTooManyBits,error,758,Shifting 32-bit value by 650 bits is undefined behaviour
qwen/gen_1/00001/0291_802_I._Fake_News__hard_,qwen,gen_1,00001,802 i fake news hard,passedByValue,performance,398,Function parameter 's' should be passed by const reference.
qwen/gen_1/00001/0291_802_I._Fake_News__hard_,qwen,gen_1,00001,802 i fake news hard,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
qwen/gen_1/00001/0050_p00447_Searching_Constellation,qwen,gen_1,00001,p00447 searching constellation,constVariableReference,style,398,Variable 'star1' can be declared as reference to const
qwen/gen_1/00001/0050_p00447_Searching_Constellation,qwen,gen_1,00001,p00447 searching constellation,constVariableReference,style,398,Variable 'star2' can be declared as reference to const
qwen/gen_1/00001/0050_p00447_Searching_Constellation,qwen,gen_1,00001,p00447 searching constellation,constVariableReference,style,398,Variable 'p' can be declared as reference to const
qwen/gen_1/00001/0050_p00447_Searching_Constellation,qwen,gen_1,00001,p00447 searching constellation,constVariableReference,style,398,Variable 'p' can be declared as reference to const
qwen/gen_1/00001/0243_1103_E._Radix_sum,qwen,gen_1,00001,1103 e radix sum,arrayIndexOutOfBounds,error,788,"Array 'count_digits[100005][5]' accessed at index count_digits[0][9], which is out of bounds."
qwen/gen_1/00001/0243_1103_E._Radix_sum,qwen,gen_1,00001,1103 e radix sum,arrayIndexOutOfBounds,error,788,"Array 'count_digits[100005][5]' accessed at index count_digits[*][9], which is out of bounds."
qwen/gen_1/00001/0243_1103_E._Radix_sum,qwen,gen_1,00001,1103 e radix sum,shadowVariable,style,398,Local variable 'k' shadows outer variable
qwen/gen_1/00001/0001_161_B._Discounts,qwen,gen_1,00001,161 b discounts,constVariableReference,style,398,Variable 'item' can be declared as reference to const
qwen/gen_1/00001/0001_161_B._Discounts,qwen,gen_1,00001,161 b discounts,constVariableReference,style,398,Variable 'item' can be declared as reference to const
qwen/gen_1/00001/0001_161_B._Discounts,qwen,gen_1,00001,161 b discounts,constVariableReference,style,398,Variable 'item' can be declared as reference to const
qwen/gen_1/00001/0001_161_B._Discounts,qwen,gen_1,00001,161 b discounts,useStlAlgorithm,style,398,Consider using std::find_if algorithm instead of a raw loop.
qwen/gen_1/00001/0001_161_B._Discounts,qwen,gen_1,00001,161 b discounts,useStlAlgorithm,style,398,Consider using std::find_if algorithm instead of a raw loop.
qwen/gen_1/00001/0015_488_C._Fight_the_Monster,qwen,gen_1,00001,488 c fight the monster,variableScope,style,398,The scope of the variable 'cost' can be reduced.
qwen/gen_1/00001/0015_488_C._Fight_the_Monster,qwen,gen_1,00001,488 c fight the monster,unreadVariable,style,563,Variable 'new_ATKY' is assigned a value that is never used.
qwen/gen_1/00001/0015_488_C._Fight_the_Monster,qwen,gen_1,00001,488 c fight the monster,unreadVariable,style,563,Variable 'new_ATKY' is assigned a value that is never used.
qwen/gen_1/00001/0189_421_D._Bug_in_Code,qwen,gen_1,00001,421 d bug in code,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
qwen/gen_1/00001/0289_757_D._Felicity_s_Big_Secret_Revealed,qwen,gen_1,00001,757 d felicity s big secret revealed,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
qwen/gen_1/00001/0271_335_B._Palindrome,qwen,gen_1,00001,335 b palindrome,invalidFunctionArg,warning,628,Invalid rev.substr() argument nr 1. The value is -1 but the valid values are '0:'.
qwen/gen_1/00001/0011_392_D._Three_Arrays,qwen,gen_1,00001,392 d three arrays,constVariableReference,style,398,Variable 'cur' can be declared as reference to const
qwen/gen_1/00001/0011_392_D._Three_Arrays,qwen,gen_1,00001,392 d three arrays,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
qwen/gen_1/00001/0260_1468_J._Road_Reform,qwen,gen_1,00001,1468 j road reform,constVariableReference,style,398,Variable 'e' can be declared as reference to const
qwen/gen_1/00001/0123_980_E._The_Number_Games,qwen,gen_1,00001,980 e the number games,noExplicitConstructor,style,398,Struct 'DSU' has a constructor with 1 argument that is not explicit.
qwen/gen_1/00001/0123_980_E._The_Number_Games,qwen,gen_1,00001,980 e the number games,constVariableReference,style,398,Variable 'x' can be declared as reference to const
qwen/gen_1/00001/0123_980_E._The_Number_Games,qwen,gen_1,00001,980 e the number games,unreadVariable,style,563,Variable 'total' is assigned a value that is never used.
qwen/gen_1/00001/0123_980_E._The_Number_Games,qwen,gen_1,00001,980 e the number games,unreadVariable,style,563,Variable 'total' is assigned a value that is never used.
qwen/gen_1/00001/0123_980_E._The_Number_Games,qwen,gen_1,00001,980 e the number games,unreadVariable,style,563,Variable 'total' is assigned a value that is never used.
qwen/gen_1/00001/0157_10_B._Cinema_Cashier,qwen,gen_1,00001,10 b cinema cashier,constVariableReference,style,398,Variable 'm' can be declared as reference to const
qwen/gen_1/00001/0102_45_H._Road_Problem,qwen,gen_1,00001,45 h road problem,shadowVariable,style,398,Local variable 'b' shadows outer variable
qwen/gen_1/00001/0102_45_H._Road_Problem,qwen,gen_1,00001,45 h road problem,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
qwen/gen_2/00000_2/0092_1195_D2._Submarine_in_the_Rybinsk_Sea__hard_edition_,qwen,gen_2,00000_2,1195 d2 submarine in the rybinsk sea hard edition,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
qwen/gen_2/00000_2/0258_1117_F._Crisp_String,qwen,gen_2,00000_2,1117 f crisp string,unreadVariable,style,563,Variable 'dp' is assigned a value that is never used.
qwen/gen_2/00000_2/0264_1244_C._The_Football_Season,qwen,gen_2,00000_2,1244 c the football season,variableScope,style,398,The scope of the variable 'z' can be reduced.
qwen/gen_2/00000_2/0139_949_C._Data_Center_Maintenance,qwen,gen_2,00000_2,949 c data center maintenance,constVariableReference,style,398,Variable 'j' can be declared as reference to const
qwen/gen_2/00000_2/0139_949_C._Data_Center_Maintenance,qwen,gen_2,00000_2,949 c data center maintenance,constVariableReference,style,398,Variable 'j' can be declared as reference to const
qwen/gen_2/00000_2/0139_949_C._Data_Center_Maintenance,qwen,gen_2,00000_2,949 c data center maintenance,constVariableReference,style,398,Variable 'x' can be declared as reference to const
qwen/gen_2/00000_2/0139_949_C._Data_Center_Maintenance,qwen,gen_2,00000_2,949 c data center maintenance,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
qwen/gen_2/00000_2/0139_949_C._Data_Center_Maintenance,qwen,gen_2,00000_2,949 c data center maintenance,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
qwen/gen_2/00000_2/0046_754_E._Dasha_and_cyclic_table,qwen,gen_2,00000_2,754 e dasha and cyclic table,constVariableReference,style,398,Variable 'row' can be declared as reference to const
qwen/gen_2/00000_2/0038_571_E._Geometric_Progressions,qwen,gen_2,00000_2,571 e geometric progressions,knownConditionTrueFalse,style,571,Condition 't!=k' is always true
